deathscases10k,pctpov,pctmale,pctwhite,pctblack,pctasian,pcthispanic,pct_highschool_or_less,pct_Adults_with_Diabetes,pct_Adults_with_Obesity
172.3611959,10.8,49.69615125,95.002413,0.95109483,0.51413137,1.8076589,44.26683807,14,33
429.6296296,9.8,49.9149949,95.946956,0.53043184,0.44882693,1.5028901,50.70792103,11,31
264.9006623,17.4,48.24984912,95.684975,0.5733253,0.51297527,1.7048884,53.28727531,17,29
138.16524,17.9,48.59329344,87.25794,3.2762066,2.2098294,3.8520433,36.23874378,11,33
338.7334315,16.3,48.65846278,93.766391,0.95824087,0.87754689,2.5822069,52.54287434,11,34
157.9778831,18.6,49.38198241,94.937009,0.57047778,0.34466365,2.3888757,57.72121525,11,32
153.6312849,21.5,49.05928781,93.304884,1.2573421,0.38546256,2.6339941,52.84997463,11,31
211.7647059,17.4,49.42685877,94.436848,0.59943213,0.19981069,1.8508781,60.27770329,11,33
277.7777778,12.9,48.91008174,95.640326,0.31789283,0.34059945,1.3396912,52.24017143,15,29
32.41491086,15,49.95560817,90.362042,4.8929665,0.35513465,1.5783763,49.16056252,7,34
159.9654129,22.2,48.65755065,94.05629,0.51402338,0.72362511,2.2282664,51.83045006,18,37
24.50980392,20.9,49.80839147,94.271398,1.4640857,0.14739118,1.749042,59.91303062,14,26
103.7353255,15.2,48.37178552,62.297964,23.266082,1.8908851,9.1057211,37.67530823,11,32
139.5348837,17.4,48.84362877,83.808315,2.043337,1.229318,8.2678474,46.82878017,11,39
79.78565049,10.3,49.64184946,94.256663,1.113008,0.77023539,2.0379145,42.48456478,13,33
90.23024269,15.4,51.40162529,85.653841,4.7118466,1.7110266,4.5180049,38.24658155,11,34
66.66666667,19.2,50.01266785,96.326321,0.53204964,0.35469977,1.1147707,56.32012081,18,35
184.6647933,15,49.14736931,93.374962,0.86803129,0.6160222,2.50329,55.64735985,15,31
194.3634597,13,49.60120253,91.962695,2.0553408,0.48469231,2.8836126,52.96010685,11,32
226.7771478,16.9,49.63372351,88.831824,0.45621628,0.47967881,7.6670401,54.05723572,12,33
55.65862709,15.5,50.2283105,92.480975,3.0644342,0.40588533,1.8366311,57.4131031,18,33
56.56108597,12.6,50,92.968833,1.9172763,0.54605971,2.5621468,52.78535271,19,37
263.7889688,15,48.74968846,94.716293,0.83077177,0.26584696,2.5421618,56.3443203,17,33
222.007722,16.4,43.50323518,91.931862,3.7105508,0.66024032,1.9014921,53.09436989,14,42
109.1703057,15,49.52814624,93.526036,2.3823665,0.44875601,1.6102422,56.88274384,9,35
83.33333333,15.6,48.90876272,94.560224,0.54972102,0.7794552,2.404004,52.1057539,19,35
129.5896328,16.2,50.18816285,95.290226,0.6500171,0.41053714,1.2316113,53.5328207,16,36
103.0485187,18.5,48.69893677,90.207052,4.669138,0.72397874,1.8501678,48.95464993,16,36
134.1281669,19.5,50.46797816,76.991075,2.0452378,1.3476037,11.656123,63.7838192,9,30
76.33587786,10.9,50.83768196,94.452071,0.41197473,0.82394946,2.4718484,58.87696075,8,24
202.56917,17.9,49.90922008,94.69924,0.64335335,0.40653613,1.9695295,53.29122639,9,39
131.9261214,25,54.13167367,71.40072,24.467607,0.22495501,2.2495501,66.12903214,20,38
114.2473118,13.2,53.14186465,89.206624,3.9699771,0.34116991,4.8384096,54.75751495,11,42
96.89922481,14.1,50.64635272,92.728531,2.643121,0.40397043,1.6851339,59.09971046,14,31
180.7228916,17.1,50.15606034,93.861628,1.6646437,0.5548812,2.0027744,59.49150276,13,27
166.2049861,23,50.0933294,94.017094,0.79084393,0.46173492,2.3872679,60.00419235,3,35
191.9504644,23.1,48.02844588,79.862398,15.610546,0.33533764,1.9888991,67.93294144,15,36
132.67955,13.9,49.87642879,85.674322,0.91820275,1.4502455,5.6036111,47.3974638,10,29
80.91993186,23.3,50.41248207,92.481172,2.9411765,1.4705882,1.7664993,45.38967228,9,35
56.39097744,23.9,49.14144768,93.956929,0.41741771,0.3320368,1.7740251,59.8961792,9,31
67.34006734,7.2,51.52399008,97.272861,0.36459093,0.21146273,0.9698119,53.79555702,20,29
105.8201058,26.3,50.16080736,95.197958,0.19962294,0.18853277,1.7300654,61.10868645,10,24
164.9646504,27.9,47.24680433,68.817604,25.731316,0.39331368,2.7040314,65.53120995,20,36
102.5917927,8.2,49.95822454,95.065272,0.60574412,0.55874675,2.4490861,55.6213913,9,37
145.7238414,17.2,49.6380048,84.500021,3.0299468,0.78980774,8.9629069,48.32700729,15,37
342.7419355,22.3,52.20870965,88.618886,2.1192882,3.8339444,2.6200483,42.18147659,12,35
109.8039216,14,55.474492,87.883699,7.776697,0.30804151,2.329226,63.4163475,16,37
95.04132231,6.9,49.28873137,80.69039,7.1214251,2.8518716,6.1843958,26.26557827,12,30
139.7515528,14.5,49.14133101,93.459833,0.90680411,0.78568989,2.6117202,50.60442162,13,38
106.0487038,14.4,56.49825047,69.237131,11.141231,2.9107548,11.302726,34.67440844,8,32
50.25125628,18.1,50.43094387,95.774651,0.18919487,0.50451965,2.2072734,52.34093666,14,29
106.0606061,12.5,50.22522523,95.446533,1.4003133,0.21543282,1.2730122,59.250103,9,30
106.3164478,15.5,52.17057707,88.850302,5.4637969,0.73496751,2.1604814,49.37725639,15,40
71.74887892,14.8,49.94974435,93.772668,1.315387,0.32338416,2.4647119,56.95731544,15,35
72.46376812,18.2,51.50303806,93.380237,1.0233451,0.1918772,1.7268948,60.56673241,14,32
118.8707281,26.9,49.66793523,95.060068,0.58950824,0.33579583,1.4924259,62.33329964,19,36
115.3460381,16.3,49.87988644,79.956323,5.1364928,0.75999126,10.408386,53.83441639,12,36
50.25125628,15.6,49.66297021,96.716678,0.13046315,0.30441401,1.52207,58.66666698,14,31
132.1585903,15.8,49.47643979,97.160691,0.10068465,0.20136931,1.0471204,61.57587624,9,32
180.2884615,20.7,48.57766915,83.093244,11.911696,0.40303706,2.4572261,56.65462971,17,36
220.5882353,28.5,50.03052876,93.576747,0.4151911,0.28086458,2.0881671,64.92486191,14,35
136.5187713,15,49.78512397,94.80992,0.8595041,0.21487602,2.1818181,52.65069199,8,29
111.2272068,5.6,49.15652509,86.909479,4.9932111,2.6549293,3.3503514,29.81202173,8,30
109.1703057,17.6,50.25013305,94.369346,0.58541778,0.27674295,2.2245875,56.60973167,14,37
105.5207218,16.3,53.40970431,91.744137,4.5417741,0.38235472,1.6373778,52.44290161,9,39
200.2014968,9.7,47.43360968,65.607131,24.660337,4.5191057,2.9613469,27.70273018,11,28
177.3549448,24.2,48.39287012,44.274166,45.559341,3.4444157,4.1305915,36.15235806,12,34
35.41076487,14.6,50.68761181,95.494187,0.83855102,0.27951701,1.1795617,49.92497921,13,35
163.7717122,16.2,49.35629665,95.285213,1.2291995,0.29103609,1.7599123,60.65134811,16,36
148.8833747,12.6,48.98736968,94.680148,0.35906644,0.38426407,2.4095247,45.77041054,13,31
152.4390244,17.6,51.35830252,76.900822,3.2631408,0.32149171,18.019611,65.88720894,21,31
138.5927505,17.2,48.38143665,88.507128,1.4234047,1.0402492,6.1519731,44.68931198,10,29
126.9604182,24.3,52.5204333,91.052365,3.6760394,0.33240782,2.1195887,55.02126312,14,31
175.6007394,13.6,48.8941933,93.774354,0.95479349,0.64302417,2.1482853,52.12090206,6,28
94.01286492,13.3,49.9121316,91.777825,2.2240788,0.39756848,3.3706892,48.92689419,7,36
219.1011236,20.1,51.46935012,94.034398,2.4415668,0.28464899,1.4713547,60.41895103,12,31
90.49773756,24.1,49.18457552,94.642586,0.76207896,0.2819692,1.882335,62.71773529,13,34
156.8303756,16.8,51.04963052,94.200826,1.0227825,0.35030299,2.0762485,51.24164391,14,28
84.03361345,15.2,48.23529412,96.274507,0.93137259,0.19607844,1.6176471,53.76271152,22,25
215.3558052,24.9,49.10762869,95.015782,0.53868755,0.37000761,1.980629,65.01873016,16,29
104.0312094,15.9,51.40365802,90.28073,0.32964696,0.47851978,4.9553383,33.68207312,8,27
282.9268293,26.2,49.79007347,26.593193,0.38236617,0.51731896,6.9875546,45.69135761,15,38
364.8424544,29.6,50.24239753,44.263259,0.38195974,0.27912443,3.8195975,37.45762825,14,39
34.01360544,6.9,51.1914544,93.097782,0.37797864,0.29580938,2.9580936,39.01585722,9,34
117.3020528,10.1,50.5786821,94.119841,0.54134778,0.31734179,2.5107335,36.87061501,6,28
296.2962963,13.3,49.67689822,96.042001,0.080775446,0.080775446,1.3731825,40.2072525,12,34
156.768164,12.8,50.56771554,85.014027,1.5065591,0.89658638,4.5894932,41.00623226,9,27
107.8167116,18.9,49.99129678,76.95387,0.1740644,0.40034815,2.610966,41.25731754,10,29
91.18541033,9.8,50.11220438,91.437942,0.46607973,0.66459519,3.5991713,36.7411356,11,33
362.3188406,4.2,51.57412707,91.18489,0.3434459,0.22896393,3.606182,41.6991415,19,27
248.3801296,9.6,51.52073733,92.131335,0.43778801,0.64516128,3.0645162,41.11691046,8,29
106.257379,19.2,53.42240718,89.76016,0.41616471,0.44901981,3.7126273,47.00953388,15,29
74.62686567,9.7,50.65068493,94.999999,0.17123288,0.6849315,1.6780822,42.87863731,10,35
151.1627907,13.8,51.27328354,93.953025,0.23396022,0.27895258,2.3755962,35.83201075,12,31
63.24824938,11.7,49.84623822,92.727166,0.27324546,0.81875697,2.846062,34.73891068,7,22
40.19462661,11.9,51.92892131,91.247451,0.41653258,1.5597626,4.0142659,21.030509,4,17
277.7777778,5.3,50.39432177,97.397476,0.39432175,0.078864355,0.86750789,46.7939961,11,27
173.7160121,33.3,48.43238525,30.457553,0.25460101,0.39281296,3.077035,49.65610313,16,37
0,14.5,50,89.58838,0.60532689,0.60532689,3.9951574,48.71794987,6,26
123.4567901,8.2,51.00651273,94.138545,0.5328597,0.41444642,2.338662,39.28280401,11,23
207.4435631,19.4,50.25998654,69.162536,0.45879977,0.49550375,3.6459289,39.54763603,11,38
51.48005148,8.8,50.51665702,92.865998,0.35546003,0.49599074,2.5791518,32.24910355,7,27
0,13.7,51.69057377,96.413934,0.051229505,0.15368853,1.6393442,37.82872725,9,31
108.7695445,21.1,49.34545455,65.147108,0.50247936,0.49256198,4.5719009,36.70836926,9,29
78.20539206,11.2,49.43231441,91.180497,0.42794761,0.74235806,3.4061134,27.92974091,8,27
99.00990099,14.3,48.23045267,96.008229,0.45267488,0.16460905,0.8641975,51.29533577,15,35
82.6446281,18.5,50.44457917,92.467415,0.38900678,0.36374659,3.2888755,47.70050049,10,26
58.93909627,10.6,53.51277372,90.111768,0.43339417,0.627281,6.6149637,35.36566782,6,24
0,7.7,51.34328358,94.149256,0.53731343,0.35820894,1.6716419,46.29780293,9,25
630.6306306,15,50.53590568,94.801712,0.37513399,0.42872452,2.3579851,45.05988169,7,26
0,17,50.97312326,91.612607,0.46339203,0.67191846,2.8962001,48.10878277,9,28
84.50704225,14.9,50.09975503,89.18016,0.42427457,1.8385231,3.3260096,26.01580715,6,22
265.1515152,19,50.35476242,90.496665,0.77402708,1.8705655,3.3111159,51.25670624,8,28
68.49315068,12.5,50.40630975,93.15846,0.32265775,0.41826004,3.2026768,35.42482662,8,24
1000,8.4,54.38596491,93.567252,0,0,2.1442495,40.57142699,4,27
281.6901408,14.9,50.24545901,83.235151,0.17182131,0.27000492,3.1664211,48.57737827,11,35
77.51937984,20,49.8158071,81.011385,0.33489619,0.38513062,2.0261219,40.47267294,12,35
490.1960784,10.4,49.53379953,93.414921,0.17482517,0.11655012,1.8065268,35.66721535,9,27
63.45177665,12.7,62.44259472,88.791621,1.1481056,0.41618827,2.8272102,48.48084354,12,32
161.2903226,11.2,50.87396504,90.432382,0.18399263,0.73597054,3.9558418,42.73318863,9,35
120.593692,14.3,49.59232836,92.694336,0.35671268,0.58371169,3.6180858,38.82356739,7,27
125.7142857,5.4,52.17630349,89.36131,0.50398605,0.45816917,5.2872721,42.87444639,8,31
366.9064748,28.3,49.98643639,33.393615,0.34361153,0.56967176,4.1595083,44.04780388,17,35
272.6387537,18.7,50.3586009,54.937661,0.40825335,1.0702858,4.8990402,40.68414593,13,32
68.18181818,19.5,51.24957785,90.028709,0.28706519,0.4137116,3.1914894,53.05185509,11,25
140.0560224,11,50.67172897,90.216124,0.4672897,0.49649533,4.8189253,40.2216959,8,38
112.1002308,19.1,50.20146887,89.686507,0.69442461,0.80587547,5.0810162,39.51048994,8,25
147.3296501,6.4,51.20620936,92.143905,0.22026431,0.47199498,4.4052862,41.56189775,9,25
191.0828025,7.9,51.07816712,93.477088,0.3773585,0.4851752,2.4797844,42.01834726,5,28
160.2564103,13.3,49.20480364,93.248945,0.22719896,1.0873093,1.5903927,39.80815315,7,24
118.8707281,15,55.86235318,86.235321,1.0508964,0.70059756,4.3066144,51.25487995,5,26
232.5581395,16,50.0736377,90.279824,0,0.88365246,3.8291607,41.73076916,11,33
108.6956522,9.1,50.1142934,84.630901,0.48406618,1.0084712,2.7295953,40.59497356,12,31
425.5319149,17.2,51.47584973,88.729876,0.40250449,0.49194992,6.8872988,52.33380508,9,32
353.9823009,15.8,51.74081238,92.940038,0,0.58027077,4.0618956,48.51994705,8,30
116.2706723,9.9,49.16352873,86.142492,0.65693748,0.69940113,5.7750553,36.11121368,8,27
157.5492341,13,49.842912,85.23373,0.99647744,1.2344896,10.866047,38.08736229,11,37
93.67681499,12.6,50.25252525,95.075756,0.29987374,0.39457069,3.2196969,40.84603071,10,33
0,10.3,49.46236559,94.193548,0,0.21505377,4.3010753,32.16783285,4,35
0,9.7,47.94520548,91.506851,1.9178081,0,5.7534248,28.59848499,10,29
0,12.5,50.42016807,96.638656,0.42016809,0,1.6806724,36.01108074,7,35
95.6937799,6.1,50.06680664,96.10613,0.38175224,0.24813896,2.4432143,42.64264345,11,33
102.1711367,11.9,49.72150019,81.034166,0.8819161,0.73338286,12.746008,42.33203316,11,36
185.1851852,10.6,50.17902813,95.089513,0.10230179,0.86956518,2.2506393,47.90089417,16,36
96.61835749,15.2,48.77228389,95.425498,0.47090482,0.16818029,1.9172553,45.71045446,9,39
111.0083256,14.1,50.03124055,86.48594,1.0924116,1.7131915,9.1847226,32.50678635,8,30
173.0769231,11.7,49.63008631,92.416769,0.5086313,0.41615288,3.4217015,44.43005085,11,36
126.0504202,7.5,50.55845123,94.26657,0.58327126,0.49640108,3.7105981,44.53463078,10,34
74.49856734,6.4,50.38036622,93.631256,0.60782139,0.45491038,3.3563975,35.49622679,12,40
182.4817518,9.1,50.61567606,96.305943,0.29599811,0.16575893,1.9654274,42.86711979,9,36
81.96721311,8.4,49.53482525,83.329141,0.47774706,0.15086749,15.061603,37.68224335,8,32
159.3625498,10.5,50.70300295,87.901407,0.36452005,0.55545913,2.9682348,36.58596754,8,28
133.1557923,10,50.29001074,89.409238,0.48335125,1.0633728,7.0139632,34.04319096,9,29
145.71949,11.4,51.3356936,88.831669,0.45059542,0.19311233,9.2532992,42.9181509,10,35
124.8266297,12.4,53.26716294,47.60592,3.7864167,0.52384892,47.036117,59.65543175,7,32
110.1591187,7,50.10067114,87.595075,0.25727069,0.36912751,10.536913,46.70293427,10,36
219.7802198,11.2,49.77859779,94.169742,0.56273062,0.21217712,3.4594096,36.60287094,11,36
155.5555556,16.6,50.6747,47.567594,5.3975999,3.5602249,39.042971,58.77819443,11,39
330.8823529,14.4,49.88526847,84.993118,1.7439192,2.0536944,5.3809088,29.62536073,8,28
97.24473258,13.1,51.98869628,58.087647,5.7151292,0.94478894,34.05036,53.63666153,11,36
0,10.2,49.5890411,90.630138,0.21917808,0.38356164,6.7397259,44.41980648,12,36
122.4489796,12.5,50.93711683,82.956737,0.35032404,0.21019443,14.941321,47.40108395,9,36
110.9936575,13.7,49.62354924,83.082819,0.93772933,0.60612648,13.3674,46.27722359,12,35
96.65190301,12.7,49.37164832,69.121331,11.042549,4.119743,12.828287,30.81374836,9,30
392.1568627,10.3,50,88.58757,0.45197741,0.22598871,8.1920907,41.13583946,7,35
171.5686275,10,50.0090465,93.323684,0.70562693,0.52469694,4.1071106,41.36743879,13,32
95.6937799,13.8,49.22262653,95.765793,0.16539861,0.19847832,2.1832617,42.8444047,6,30
66.66666667,10.3,51.11196319,95.59049,0.46012271,0.19171779,2.338957,33.24160767,11,44
110.4972376,10.9,49.79851538,92.979854,0.44538705,0.29692471,4.4750795,44.2857132,10,34
70.7675558,9.8,49.94649421,94.207418,0.73047038,0.48387847,2.726469,45.68761444,11,39
0,9.1,52.29309436,91.302055,0.36900369,0,5.8513444,37.75156212,12,29
236.2204724,7.5,49.92450931,97.68495,0.20130849,0.10065425,1.4091595,34.98978806,7,28
189.8734177,5.1,51.25250501,91.032064,0.65130261,0.35070141,5.9118237,34.58121777,7,25
1304.347826,19.9,52.87878788,97.27273,0.15151515,0.15151515,1.2121212,38.84120202,7,33
112.3595506,9.5,49.23599321,96.095079,0.67911716,0.12733446,2.5042444,40.36144447,10,38
164.5244216,13,50.44881263,65.658122,3.0613404,1.1897999,28.547081,46.65224648,10,35
210.6741573,4.9,50.19396552,94.881463,0.34482758,0.26939656,3.4267243,34.89476156,9,31
0,11.2,51.80829168,96.030581,0.23522493,0.20582182,2.26404,34.14115667,11,35
0,12.4,51.74672489,93.122274,0.32751092,0.43668123,4.6943232,36.03053474,8,25
113.6363636,12.7,50.35637919,94.084108,0.21382752,0.1781896,4.1696366,41.40158892,10,38
192.5925926,8.4,49.99017489,92.827666,0.32422873,0.43230499,5.2662607,39.53256512,10,32
212.7659574,17,48.24046921,95.601171,0,0.29325513,2.9325513,41.68297386,9,27
276.5957447,10.5,50.7266543,95.222634,0.47928263,0.35559679,2.7056277,41.34378672,11,37
18.01801802,12,49.47160772,93.433845,0.46498519,0.30999014,4.156686,46.13592052,10,37
92.59259259,9.4,58.80405142,80.249316,6.1940007,1.3050254,10.303856,56.46528912,10,37
68.61063465,10.6,49.87775061,91.946822,0.24449879,0.27506112,6.4792179,32.74496412,10,37
34.30531732,11.7,50.44258821,89.303082,0.77297096,0.5236255,7.5676352,40.16736412,10,30
0,6.1,48.51851852,97.777778,0,0.49382718,0.74074073,37.08086872,14,30
117.9941003,9.5,50.19347706,84.577113,0.27639579,1.0503041,10.088447,47.54589653,12,39
74.29420505,10.9,49.49518945,85.354555,0.34445897,0.45136004,2.8506948,41.69950485,10,32
67.09631853,13.1,50.18501475,80.842304,3.9656825,4.7731914,7.2168358,27.85786343,8,29
89.61168271,12.2,49.47847094,87.514567,1.0686372,0.94642602,8.722467,34.95938301,12,37
0,7.9,52.87049399,95.460612,0.13351135,0.40053404,2.4032043,36.14262486,11,35
0,8.2,50.97087379,95.307446,1.1326861,0.1618123,3.2362461,31.38528109,7,31
100.6451613,15.8,49.47163201,78.752261,1.2093129,1.7970163,15.788879,39.99825478,11,34
0,17,51.01626016,97.357726,0.40650405,0,1.0162601,34.6749239,19,27
185.1851852,10.6,50.10991853,92.202252,0.36208457,0.93107466,4.6941679,41.07175207,16,38
272.2772277,8.7,51.32309006,81.75416,0.27742211,0.61886469,15.428938,44.76813221,14,38
259.3659942,11.3,49.66024915,94.535673,0.4813137,0.11325028,3.1426955,44.53681803,11,31
208.3333333,12.4,50,93.561369,1.3509629,0.51739006,2.8169014,38.06929588,11,39
33.44481605,12.2,49.70202622,94.779497,0.19070322,0.64362334,2.8843861,42.103549,10,34
19.94017946,11.2,49.60275258,88.220209,0.78198314,0.61933063,8.3453238,42.54632473,12,40
63.69426752,15.6,49.24012158,95.326746,0.56990883,0.22796353,1.8617021,52.95950031,8,33
478.2608696,5.5,50.93888699,94.093549,0.58040288,0.17070672,4.3359507,37.75561047,11,26
107.6716016,8.8,50.14450867,91.896397,0.3890618,0.42240997,5.8803912,36.58653021,10,37
356.4727955,7.3,50.61607393,95.855504,0.43405211,0.39204704,2.016242,37.83560324,11,32
116.7093652,8.3,50.66690645,77.442074,0.64442647,1.0250877,19.815364,40.84979343,9,36
260.8695652,7.8,49.3558166,92.023492,0.17051913,0.22735884,6.2713146,39.63716316,10,35
52.63157895,9.7,49.75759836,91.655791,1.3145627,0.41954131,5.1277269,40.06793499,9,35
289.5752896,13.2,50.27088321,92.062491,0.37797657,0.42837346,1.9654781,43.97507048,10,36
202.020202,7.4,50.36764706,96.838236,0.14705883,0.29411765,1.5441176,37.32809472,15,35
17.24137931,13.5,51.17770035,68.369341,0.89895474,3.1498257,25.881532,49.80834389,12,37
49.35459377,5.4,50.04201476,80.54961,3.9141491,2.5311857,9.7539291,26.23301506,9,33
56.05381166,8.4,50.56564803,95.033562,0.49288832,0.41308734,2.2907572,37.77747011,11,35
121.3886866,13.4,48.66764845,71.563536,0.80580181,0.76412237,24.3241,40.74518681,12,36
166.520596,7.5,51.14331909,94.502831,0.68137199,0.51391614,2.7543597,34.61644745,10,31
259.7402597,18,49.05587669,81.464356,0.40462427,0.5009634,5.2793834,42.27664185,13,32
264.9006623,11.4,49.11125741,96.017116,0.23041475,0.46082949,2.4687294,43.26273012,11,36
0,10.7,51.30581297,91.659647,0.16849199,0.25273799,5.728728,36.20071602,7,23
255.5910543,8.8,50.68676717,91.54104,0.80402009,0.31825795,5.4773871,37.95225191,7,38
78.53403141,8.4,49.75193491,95.197457,0.41674934,0.25798769,2.4012702,43.25983667,9,33
0,10.7,51.38888889,93.75,0.83333338,0.27777778,2.6388889,28.96405935,6,27
127.4787535,28.3,49.36327537,35.410106,0.4792551,0.52033411,6.1481584,43.78070736,19,44
120.4819277,10.6,49.61813842,94.9642,0.35799523,0.33412888,3.0310262,41.89776087,11,32
104.4867855,8.1,50.11370784,94.338799,0.69676298,0.43547684,3.0676924,36.05880594,11,32
68.41505131,14.2,50.26055514,89.428908,1.3825375,0.56364988,6.7850687,31.52866292,11,35
109.8901099,11,49.75941127,91.253895,0.50948202,0.39626379,5.5193886,41.65309381,11,33
0,9.2,51.05590062,96.645963,0,0.3726708,1.7391304,36.90280199,12,29
56.40612409,10.1,48.95440023,90.495205,1.5538774,0.77693872,5.3078711,34.31793785,11,37
113.6363636,13.7,51.32096582,66.732234,1.8858051,2.33515,24.533512,38.97365475,11,28
282.404055,12.8,50.77741408,72.72504,2.0581014,2.7536824,14.345336,39.95718956,9,32
139.9148396,14.1,49.86474115,42.199147,11.667436,9.8531261,31.446102,42.40154457,11,26
81.05369807,9.3,50.25274929,80.31444,0.86656902,1.6815566,13.006788,31.17317152,9,25
85.44795443,11.9,51.92908883,66.584063,1.0903546,1.130385,24.416699,46.41883659,10,29
0,7.2,55.20581114,67.070216,3.6319613,0.48426152,18.644068,52.30386162,6,28
0,7.7,52.82076885,80.029953,0.7988018,1.0484274,13.529706,52.82318115,8,23
123.00123,11.5,52.12081496,64.827836,0.79232696,0.70892409,27.546766,48.39841652,9,33
182.2916667,14.9,51.21076233,69.327354,0.77130045,1.5067264,22.636771,49.7029171,16,35
36.10108303,6.8,53.66275716,84.156895,3.0186502,0.74985581,8.1522785,48.07433224,8,30
203.4211743,11.6,51.13962156,74.331635,1.0876576,1.4854501,17.7376,45.97712803,12,35
201.0050251,23.6,49.51262738,61.453259,3.6331415,3.167922,13.026141,46.74884415,13,30
216.2977867,16.2,51.16438054,75.671506,3.2218941,1.6517444,14.975962,52.83676624,14,34
108.5645356,15.1,64.41644164,64.71647,4.3204319,1.290129,24.542454,56.28488922,7,35
303.030303,7.9,51.15413254,83.991063,1.5636634,2.3579052,7.6197565,34.12856197,13,25
136.760264,12.2,50.36340408,62.634116,2.2729663,5.437427,24.835797,34.89420509,8,23
79.57559682,10.9,58.07915567,71.482849,4.9076516,1.065963,16.284961,53.46927071,8,33
243.0196484,8.7,49.3936613,95.013273,0.56536985,1.1127135,1.6944708,36.29250431,9,29
44.19889503,9.6,49.61356321,95.676416,0.54531666,0.70112138,1.6154492,35.33486605,10,27
55.42359462,9.9,48.94173323,93.915784,0.72032735,1.7112676,1.9439688,38.02522898,9,30
226.5861027,12.8,52.81268796,94.91595,0.86739054,0.59514386,1.8392479,51.13561726,13,34
79.85803017,9.9,49.42530016,90.609896,1.0903704,3.757824,2.5293475,33.63936615,7,24
246.8225148,8.1,49.76122645,84.052867,2.4912883,4.4457875,7.0324406,33.67093897,10,28
133.5280618,7.2,49.25495593,92.219383,1.4464177,2.3496017,2.2510124,34.45103931,9,28
129.144532,4.7,49.58955417,92.323792,0.77819754,2.1916319,3.1771548,30.22760963,9,27
88.85067355,10,48.99607964,90.544236,1.1622723,3.7043586,2.5766777,34.82616615,10,30
139.5348837,10.8,49.36259967,94.715375,0.65362505,1.0546078,1.6757835,45.2048378,10,33
301.6393443,14.3,48.42688629,55.948675,14.56397,8.132118,19.221336,44.95819664,12,30
489.4218994,7,48.54188997,55.659062,5.5067193,16.686274,20.578803,30.16611481,8,22
294.0483483,6.5,49.2693945,67.028898,16.74802,5.2453615,8.3301149,34.33945465,12,29
285.086955,12.6,48.2387325,56.267083,18.61686,5.8618199,17.242515,40.84978008,12,31
561.7977528,11.1,48.85263613,85.206354,4.105445,0.95181502,7.8867763,39.48974323,10,29
286.5147078,17.6,51.0147577,45.877382,18.615372,1.3333598,31.413773,60.03917694,12,36
503.9838118,16.4,48.13451918,30.519888,38.628,5.593254,23.546483,41.95360565,11,29
273.119649,7.4,48.65652281,78.131348,10.365535,3.036979,6.3961871,39.11896372,10,31
385.2258299,16.3,49.7981691,28.771517,10.698147,16.040121,42.904118,40.33459854,8,24
365.7894737,4.8,49.52691759,85.082668,2.5121478,4.1454848,6.8196036,25.98686743,7,20
383.1825439,11.4,48.93175162,48.79249,19.551879,11.466128,18.139806,36.05120945,9,26
372.5673154,8.5,49.28725962,42.260134,9.6519761,24.833159,21.59193,35.47744083,11,26
325.6411059,7.4,48.64988396,75.000083,6.8138294,5.5808768,11.052798,29.97274637,9,25
472.2934332,4.6,49.12327913,70.761877,3.2282673,10.640838,13.711283,25.55742502,8,21
417.1152604,10.7,48.26153368,84.427518,3.0251758,1.87883,9.4509937,42.03047943,11,28
364.1995354,16.7,48.78544038,40.80646,10.159147,5.421311,42.284676,50.80421066,9,27
405.2098408,13,49.0632038,73.897487,13.394669,0.96474839,9.4845623,49.59161472,14,37
523.3291299,4.7,48.8818229,55.452585,9.3998745,18.402967,14.984418,25.77320957,7,22
480.1250558,5.1,49.7056087,85.784698,2.1200435,1.9311218,8.6421065,35.72459555,9,28
424.1746858,9.8,48.78804875,39.788949,20.934404,5.4708485,32.333034,42.26216412,8,25
465.0571792,7.8,48.95773263,81.089818,4.7882851,2.8644627,9.7155392,39.12537289,10,30
139.4334444,17.4,49.06018998,38.482335,2.4946185,2.5688779,50.346321,34.28191471,7,23
545.4545455,22.9,52.79485746,75.377303,0.61486866,0.22358859,18.725546,53.01162434,11,26
127.8310407,20.6,49.61894603,38.69746,1.4190976,0.93215229,57.199836,49.5021019,12,34
262.4955052,26.5,51.09549091,19.057055,0.99080233,0.5309205,38.44313,49.17282486,14,31
360.9022556,23.8,50.71841453,46.771264,0.56977705,0.74318745,49.298102,41.14429474,13,28
111.3585746,20.6,51.87005684,47.053826,5.6799565,1.6222667,42.708904,44.80906487,7,30
0,16.8,49.52274003,52.105558,0.39303764,0.16844469,44.300956,51.965065,26,37
158.272568,27.7,49.0810125,26.93153,1.6099522,1.0904644,68.573296,43.25661659,9,28
154.0492958,15.3,50.34542314,46.065632,1.2953368,0.68739206,49.79102,52.18687153,9,35
143.8053097,21.8,49.10407372,45.589849,0.71308417,0.77525051,50.71674,38.96716022,9,27
95.23809524,14.5,56.96844045,15.917991,1.520387,1.0366275,79.244411,64.81257629,12,35
0,18.3,51.14503817,53.587788,0.30534351,0,45.496184,41.12675953,8,25
333.3333333,28.1,49.55188679,39.221698,1.014151,0.49528303,57.735848,52.84416008,9,25
129.1062975,16.6,51.38268377,34.995905,3.3873957,0.5214693,59.362745,57.24039841,11,33
